"id","mz_ratio","intensity"
"2-nonenyl 4-quinolone M+H",112.314148,1045
"2-nonenyl 4-quinolone M+H",112.784302,1074
"2-nonenyl 4-quinolone M+H",113.269829,1141
"2-nonenyl 4-quinolone M+H",113.348724,1011
"2-nonenyl 4-quinolone M+H",113.383133,1541
"2-nonenyl 4-quinolone M+H",115.205345,913
"2-nonenyl 4-quinolone M+H",115.756592,944
"2-nonenyl 4-quinolone M+H",115.979752,913
"2-nonenyl 4-quinolone M+H",116.08593,1156
"2-nonenyl 4-quinolone M+H",116.991898,1494
"2-nonenyl 4-quinolone M+H",117.03595,945
"2-nonenyl 4-quinolone M+H",117.187698,1672
"2-nonenyl 4-quinolone M+H",117.22438,1259
"2-nonenyl 4-quinolone M+H",118.157669,926
"2-nonenyl 4-quinolone M+H",118.860893,926
"2-nonenyl 4-quinolone M+H",119.005463,979
"2-nonenyl 4-quinolone M+H",119.328308,958
"2-nonenyl 4-quinolone M+H",119.558685,1023
"2-nonenyl 4-quinolone M+H",120.134499,1165
"2-nonenyl 4-quinolone M+H",120.416832,1227
"2-nonenyl 4-quinolone M+H",120.804527,1034
"2-nonenyl 4-quinolone M+H",120.93631,933
"2-nonenyl 4-quinolone M+H",121.65271,1013
"2-nonenyl 4-quinolone M+H",121.840355,1205
"2-nonenyl 4-quinolone M+H",121.855331,1232
"2-nonenyl 4-quinolone M+H",121.951355,1119
"2-nonenyl 4-quinolone M+H",122.390091,929
"2-nonenyl 4-quinolone M+H",122.665382,939
"2-nonenyl 4-quinolone M+H",122.79837,1328
"2-nonenyl 4-quinolone M+H",122.79847,1328
"2-nonenyl 4-quinolone M+H",123.030075,1019
"2-nonenyl 4-quinolone M+H",123.45752,952
"2-nonenyl 4-quinolone M+H",124.3489,989
"2-nonenyl 4-quinolone M+H",124.644249,1163
"2-nonenyl 4-quinolone M+H",126.06031,1054
"2-nonenyl 4-quinolone M+H",126.118065,923
"2-nonenyl 4-quinolone M+H",126.597702,938
"2-nonenyl 4-quinolone M+H",126.622856,1125
"2-nonenyl 4-quinolone M+H",126.980026,1176
"2-nonenyl 4-quinolone M+H",127.495293,1471
"2-nonenyl 4-quinolone M+H",127.638107,1074
"2-nonenyl 4-quinolone M+H",128.663773,1059
"2-nonenyl 4-quinolone M+H",129.655151,1013
"2-nonenyl 4-quinolone M+H",130.560913,1138
"2-nonenyl 4-quinolone M+H",131.131561,1012
"2-nonenyl 4-quinolone M+H",131.285141,1297
"2-nonenyl 4-quinolone M+H",132.315308,963
"2-nonenyl 4-quinolone M+H",132.535004,952
"2-nonenyl 4-quinolone M+H",133.075302,963
"2-nonenyl 4-quinolone M+H",133.378647,1180
"2-nonenyl 4-quinolone M+H",133.892395,1228
"2-nonenyl 4-quinolone M+H",134.172653,1156
"2-nonenyl 4-quinolone M+H",134.295151,961
"2-nonenyl 4-quinolone M+H",134.810608,986
"2-nonenyl 4-quinolone M+H",134.905212,1186
"2-nonenyl 4-quinolone M+H",135.072586,1805
"2-nonenyl 4-quinolone M+H",135.109406,956
"2-nonenyl 4-quinolone M+H",135.924103,1222
"2-nonenyl 4-quinolone M+H",135.937988,1380
"2-nonenyl 4-quinolone M+H",137.924271,925
"2-nonenyl 4-quinolone M+H",138.047806,913
"2-nonenyl 4-quinolone M+H",138.683899,1133
"2-nonenyl 4-quinolone M+H",138.935837,987
"2-nonenyl 4-quinolone M+H",139.305542,918
"2-nonenyl 4-quinolone M+H",140.203278,1544
"2-nonenyl 4-quinolone M+H",141.783478,1081
"2-nonenyl 4-quinolone M+H",145.672363,1125
"2-nonenyl 4-quinolone M+H",146.25267,941
"2-nonenyl 4-quinolone M+H",146.645523,1414
"2-nonenyl 4-quinolone M+H",146.646378,1097
"2-nonenyl 4-quinolone M+H",147.487061,1001
"2-nonenyl 4-quinolone M+H",148.861603,912
"2-nonenyl 4-quinolone M+H",149.318146,1134
"2-nonenyl 4-quinolone M+H",149.553284,930
"2-nonenyl 4-quinolone M+H",149.728256,968
"2-nonenyl 4-quinolone M+H",150.187454,1041
"2-nonenyl 4-quinolone M+H",151.310959,1322
"2-nonenyl 4-quinolone M+H",154.54158,1050
"2-nonenyl 4-quinolone M+H",156.836044,1013
"2-nonenyl 4-quinolone M+H",157.057251,1583
"2-nonenyl 4-quinolone M+H",158.055359,1185
"2-nonenyl 4-quinolone M+H",158.558853,1502
"2-nonenyl 4-quinolone M+H",158.846664,1567
"2-nonenyl 4-quinolone M+H",158.847488,966
"2-nonenyl 4-quinolone M+H",159.067917,12874
"2-nonenyl 4-quinolone M+H",159.28743,1085
"2-nonenyl 4-quinolone M+H",159.834534,944
"2-nonenyl 4-quinolone M+H",160.075775,2202
"2-nonenyl 4-quinolone M+H",161.743683,1220
"2-nonenyl 4-quinolone M+H",161.800629,1159
"2-nonenyl 4-quinolone M+H",162.089233,1312
"2-nonenyl 4-quinolone M+H",163.345322,1342
"2-nonenyl 4-quinolone M+H",163.628708,1176
"2-nonenyl 4-quinolone M+H",164.599213,1139
"2-nonenyl 4-quinolone M+H",165.394775,1048
"2-nonenyl 4-quinolone M+H",165.874512,1855
"2-nonenyl 4-quinolone M+H",166.158737,1136
"2-nonenyl 4-quinolone M+H",166.549042,1290
"2-nonenyl 4-quinolone M+H",169.249268,1099
"2-nonenyl 4-quinolone M+H",169.615158,1102
"2-nonenyl 4-quinolone M+H",169.751083,993
"2-nonenyl 4-quinolone M+H",171.40773,1000
"2-nonenyl 4-quinolone M+H",171.843369,1078
"2-nonenyl 4-quinolone M+H",172.074203,7200
"2-nonenyl 4-quinolone M+H",172.075775,47990
"2-nonenyl 4-quinolone M+H",172.644821,1018
"2-nonenyl 4-quinolone M+H",172.942871,960
"2-nonenyl 4-quinolone M+H",173.083405,7261
"2-nonenyl 4-quinolone M+H",174.289581,1100
"2-nonenyl 4-quinolone M+H",174.496323,1197
"2-nonenyl 4-quinolone M+H",175.941895,953
"2-nonenyl 4-quinolone M+H",175.996826,1529
"2-nonenyl 4-quinolone M+H",179.479874,908
"2-nonenyl 4-quinolone M+H",179.799896,1144
"2-nonenyl 4-quinolone M+H",180.086624,1172
"2-nonenyl 4-quinolone M+H",180.188034,995
"2-nonenyl 4-quinolone M+H",181.12088,959
"2-nonenyl 4-quinolone M+H",181.185577,1025
"2-nonenyl 4-quinolone M+H",183.582977,1202
"2-nonenyl 4-quinolone M+H",184.054199,1189
"2-nonenyl 4-quinolone M+H",184.075638,17222
"2-nonenyl 4-quinolone M+H",184.750137,993
"2-nonenyl 4-quinolone M+H",185.082016,7392
"2-nonenyl 4-quinolone M+H",185.083603,40145
"2-nonenyl 4-quinolone M+H",185.72139,1273
"2-nonenyl 4-quinolone M+H",185.833359,938
"2-nonenyl 4-quinolone M+H",186.051758,1160
"2-nonenyl 4-quinolone M+H",186.089645,1870
"2-nonenyl 4-quinolone M+H",186.091248,32620
"2-nonenyl 4-quinolone M+H",186.136017,915
"2-nonenyl 4-quinolone M+H",186.209152,1361
"2-nonenyl 4-quinolone M+H",189.252167,1011
"2-nonenyl 4-quinolone M+H",191.179062,1402
"2-nonenyl 4-quinolone M+H",192.588333,1541
"2-nonenyl 4-quinolone M+H",193.230484,1082
"2-nonenyl 4-quinolone M+H",193.435532,1290
"2-nonenyl 4-quinolone M+H",193.563416,941
"2-nonenyl 4-quinolone M+H",194.543427,994
"2-nonenyl 4-quinolone M+H",195.517548,1070
"2-nonenyl 4-quinolone M+H",196.10051,996
"2-nonenyl 4-quinolone M+H",197.794617,945
"2-nonenyl 4-quinolone M+H",197.912827,1079
"2-nonenyl 4-quinolone M+H",198.091446,961
"2-nonenyl 4-quinolone M+H",198.207947,932
"2-nonenyl 4-quinolone M+H",198.344559,923
"2-nonenyl 4-quinolone M+H",200.106857,5444
"2-nonenyl 4-quinolone M+H",200.800476,1072
"2-nonenyl 4-quinolone M+H",200.842224,1085
"2-nonenyl 4-quinolone M+H",201.03418,943
"2-nonenyl 4-quinolone M+H",201.197937,1007
"2-nonenyl 4-quinolone M+H",201.212616,1406
"2-nonenyl 4-quinolone M+H",202.383575,1251
"2-nonenyl 4-quinolone M+H",202.596069,2009
"2-nonenyl 4-quinolone M+H",202.597961,5443
"2-nonenyl 4-quinolone M+H",202.784882,927
"2-nonenyl 4-quinolone M+H",205.91423,1082
"2-nonenyl 4-quinolone M+H",205.958969,955
"2-nonenyl 4-quinolone M+H",206.802063,1070
"2-nonenyl 4-quinolone M+H",206.952469,961
"2-nonenyl 4-quinolone M+H",207.938766,1099
"2-nonenyl 4-quinolone M+H",208.848495,928
"2-nonenyl 4-quinolone M+H",210.638184,960
"2-nonenyl 4-quinolone M+H",211.010086,928
"2-nonenyl 4-quinolone M+H",211.369171,1194
"2-nonenyl 4-quinolone M+H",211.436935,1069
"2-nonenyl 4-quinolone M+H",212.018646,1164
"2-nonenyl 4-quinolone M+H",212.602371,1231
"2-nonenyl 4-quinolone M+H",212.868546,913
"2-nonenyl 4-quinolone M+H",213.287064,1840
"2-nonenyl 4-quinolone M+H",213.603683,923
"2-nonenyl 4-quinolone M+H",214.122391,4584
"2-nonenyl 4-quinolone M+H",214.524918,1109
"2-nonenyl 4-quinolone M+H",214.763687,920
"2-nonenyl 4-quinolone M+H",216.04187,1015
"2-nonenyl 4-quinolone M+H",217.451279,958
"2-nonenyl 4-quinolone M+H",217.572311,980
"2-nonenyl 4-quinolone M+H",217.815109,1159
"2-nonenyl 4-quinolone M+H",218.791733,1083
"2-nonenyl 4-quinolone M+H",218.905106,1541
"2-nonenyl 4-quinolone M+H",219.64505,1388
"2-nonenyl 4-quinolone M+H",220.277985,955
"2-nonenyl 4-quinolone M+H",220.646851,1566
"2-nonenyl 4-quinolone M+H",221.757004,926
"2-nonenyl 4-quinolone M+H",221.873795,1018
"2-nonenyl 4-quinolone M+H",222.941956,1164
"2-nonenyl 4-quinolone M+H",223.871964,1119
"2-nonenyl 4-quinolone M+H",225.171249,1363
"2-nonenyl 4-quinolone M+H",226.502945,1672
"2-nonenyl 4-quinolone M+H",227.080841,1107
"2-nonenyl 4-quinolone M+H",227.730743,1014
"2-nonenyl 4-quinolone M+H",228.138397,1083
"2-nonenyl 4-quinolone M+H",228.174789,4404
"2-nonenyl 4-quinolone M+H",228.688477,1146
"2-nonenyl 4-quinolone M+H",231.203125,1195
"2-nonenyl 4-quinolone M+H",232.484344,925
"2-nonenyl 4-quinolone M+H",232.589157,1197
"2-nonenyl 4-quinolone M+H",234.017914,1101
"2-nonenyl 4-quinolone M+H",235.756042,1105
"2-nonenyl 4-quinolone M+H",237.475937,920
"2-nonenyl 4-quinolone M+H",238.268372,943
"2-nonenyl 4-quinolone M+H",239.310181,1121
"2-nonenyl 4-quinolone M+H",239.436371,933
"2-nonenyl 4-quinolone M+H",240.478531,1052
"2-nonenyl 4-quinolone M+H",240.636108,1105
"2-nonenyl 4-quinolone M+H",241.121231,940
"2-nonenyl 4-quinolone M+H",241.264297,1146
"2-nonenyl 4-quinolone M+H",241.557114,1507
"2-nonenyl 4-quinolone M+H",241.56366,1447
"2-nonenyl 4-quinolone M+H",241.772766,982
"2-nonenyl 4-quinolone M+H",241.837143,1021
"2-nonenyl 4-quinolone M+H",243.780396,1240
"2-nonenyl 4-quinolone M+H",244.690918,1093
"2-nonenyl 4-quinolone M+H",244.902313,1081
"2-nonenyl 4-quinolone M+H",247.075546,1059
"2-nonenyl 4-quinolone M+H",248.910461,942
"2-nonenyl 4-quinolone M+H",249.04126,2136
"2-nonenyl 4-quinolone M+H",251.620758,1954
"2-nonenyl 4-quinolone M+H",253.470261,1005
"2-nonenyl 4-quinolone M+H",253.627518,1121
"2-nonenyl 4-quinolone M+H",253.859741,1200
"2-nonenyl 4-quinolone M+H",253.94603,1464
"2-nonenyl 4-quinolone M+H",254.08728,1089
"2-nonenyl 4-quinolone M+H",254.562378,1012
"2-nonenyl 4-quinolone M+H",254.935089,912
"2-nonenyl 4-quinolone M+H",257.17395,1084
"2-nonenyl 4-quinolone M+H",257.710602,1223
"2-nonenyl 4-quinolone M+H",258.367371,1584
"2-nonenyl 4-quinolone M+H",258.827271,1171
"2-nonenyl 4-quinolone M+H",259.128876,961
"2-nonenyl 4-quinolone M+H",259.468018,982
"2-nonenyl 4-quinolone M+H",259.79071,943
"2-nonenyl 4-quinolone M+H",264.48941,1836
"2-nonenyl 4-quinolone M+H",265.020447,1071
"2-nonenyl 4-quinolone M+H",265.829163,1275
"2-nonenyl 4-quinolone M+H",265.889771,1634
"2-nonenyl 4-quinolone M+H",269.766541,938
"2-nonenyl 4-quinolone M+H",270.051849,1020
"2-nonenyl 4-quinolone M+H",270.18512,4238
"2-nonenyl 4-quinolone M+H",271.422485,1079
"2-nonenyl 4-quinolone M+H",274.215363,1063
"2-nonenyl 4-quinolone M+H",276.656921,1006
"2-nonenyl 4-quinolone M+H",277.104279,949
"2-nonenyl 4-quinolone M+H",278.422363,983
"2-nonenyl 4-quinolone M+H",283.742828,1497
"2-nonenyl 4-quinolone M+H",286.496277,1238
"2-nonenyl 4-quinolone M+H",288.512848,1792
"2-nonenyl 4-quinolone M+H",289.594269,1171
"2-nonenyl 4-quinolone M+H",292.297333,1142
"2-nonenyl 4-quinolone M+H",292.451782,1809
"2-nonenyl 4-quinolone M+H",293.325104,929
"2-nonenyl 4-quinolone M+H",293.472656,1719
"2-nonenyl 4-quinolone M+H",295.165009,1002
"2-nonenyl 4-quinolone M+H",296.905487,1465
"2-nonenyl 4-quinolone M+H",297.865295,1591
"2-nonenyl 4-quinolone M+H",297.872894,1342
"2-nonenyl 4-quinolone M+H",298.668335,1190
"2-nonenyl 4-quinolone M+H",301.481934,1038
"2-nonenyl 4-quinolone M+H",302.036102,1264
"2-nonenyl 4-quinolone M+H",302.093262,1109
"2-nonenyl 4-quinolone M+H",302.380585,938
"2-nonenyl 4-quinolone M+H",304.03241,976
"2-nonenyl 4-quinolone M+H",304.476746,1001
"2-nonenyl 4-quinolone M+H",304.662079,1192
"2-nonenyl 4-quinolone M+H",305.221252,954
"2-nonenyl 4-quinolone M+H",307.410736,930
"2-nonenyl 4-quinolone M+H",308.103333,990
"2-nonenyl 4-quinolone M+H",310.093353,933
"2-nonenyl 4-quinolone M+H",310.722321,1284
"2-nonenyl 4-quinolone M+H",313.148132,1026
"2-nonenyl 4-quinolone M+H",314.102142,1079
"2-nonenyl 4-quinolone M+H",320.080261,1058
"2-nonenyl 4-quinolone M+H",325.033752,1261
"2-nonenyl 4-quinolone M+H",328.392975,915
"2-nonenyl 4-quinolone M+H",331.197723,1669
"2-nonenyl 4-quinolone M+H",332.809723,1011
"2-nonenyl 4-quinolone M+H",333.067017,1078
"2-nonenyl 4-quinolone M+H",333.452942,1049
"2-nonenyl 4-quinolone M+H",339.787415,2284
"2-nonenyl 4-quinolone M+H",341.549713,1055
"2-nonenyl 4-quinolone M+H",343.448578,956
"2-nonenyl 4-quinolone M+H",343.819183,1104
"2-nonenyl 4-quinolone M+H",345.023743,1027
"2-nonenyl 4-quinolone M+H",347.721222,1325
"2-nonenyl 4-quinolone M+H",347.824097,971
"2-nonenyl 4-quinolone M+H",349.546875,1435
"2-nonenyl 4-quinolone M+H",351.780548,1420
"2-nonenyl 4-quinolone M+H",352.134216,1421
"2-nonenyl 4-quinolone M+H",354.123993,948
"2-nonenyl 4-quinolone M+H",354.413635,1243
"2-nonenyl 4-quinolone M+H",354.800018,907
"2-nonenyl 4-quinolone M+H",354.825745,1035
"2-nonenyl 4-quinolone M+H",354.997681,954
"2-nonenyl 4-quinolone M+H",355.705383,1131
"2-nonenyl 4-quinolone M+H",360.805634,1363
"2-nonenyl 4-quinolone M+H",361.079651,911
"2-nonenyl 4-quinolone M+H",361.103729,1161
"2-nonenyl 4-quinolone M+H",361.65741,916
"2-nonenyl 4-quinolone M+H",363.110352,950
"2-nonenyl 4-quinolone M+H",363.244293,1047
"2-nonenyl 4-quinolone M+H",365.110413,1458
"2-nonenyl 4-quinolone M+H",370.007812,1049
"2-nonenyl 4-quinolone M+H",373.504242,996
"2-nonenyl 4-quinolone M+H",373.666199,1142
"2-nonenyl 4-quinolone M+H",378.956421,998
"2-nonenyl 4-quinolone M+H",389.515564,1494
"2-nonenyl 4-quinolone M+H",389.742798,1024
"2-nonenyl 4-quinolone M+H",392.927551,1105
"2-nonenyl 4-quinolone M+H",393.037537,930
"2-nonenyl 4-quinolone M+H",396.83548,1363
"2-nonenyl 4-quinolone M+H",398.123047,992
"2-nonenyl 4-quinolone M+H",401.08374,1079
"2-nonenyl 4-quinolone M+H",407.248535,1635
"2-nonenyl 4-quinolone M+H",407.48053,1378
"2-nonenyl 4-quinolone M+H",407.61084,993
"2-nonenyl 4-quinolone M+H",409.099579,981
"2-nonenyl 4-quinolone M+H",410.242706,1168
"2-nonenyl 4-quinolone M+H",410.31485,981
"2-nonenyl 4-quinolone M+H",410.425903,1549
"2-nonenyl 4-quinolone M+H",410.603668,1616
"2-nonenyl 4-quinolone M+H",412.989746,1064
"2-nonenyl 4-quinolone M+H",414.019073,1059
"2-nonenyl 4-quinolone M+H",414.652954,1425
"2-nonenyl 4-quinolone M+H",416.741486,981
"2-nonenyl 4-quinolone M+H",417.092194,1100
"2-nonenyl 4-quinolone M+H",418.921722,1095
"2-nonenyl 4-quinolone M+H",421.024353,980
"2-nonenyl 4-quinolone M+H",421.04306,999
"2-nonenyl 4-quinolone M+H",422.356323,1116
"2-nonenyl 4-quinolone M+H",422.405731,1379
"2-nonenyl 4-quinolone M+H",423.75592,912
"2-nonenyl 4-quinolone M+H",427.262146,1065
"2-nonenyl 4-quinolone M+H",428.477692,926
"2-nonenyl 4-quinolone M+H",430.57489,1083
"2-nonenyl 4-quinolone M+H",433.584625,990
"2-nonenyl 4-quinolone M+H",434.923767,1200
"2-nonenyl 4-quinolone M+H",435.633362,1286
"2-nonenyl 4-quinolone M+H",436.549988,1293
"2-nonenyl 4-quinolone M+H",439.540924,1050
"2-nonenyl 4-quinolone M+H",439.543457,996
"2-nonenyl 4-quinolone M+H",442.351074,933
"2-nonenyl 4-quinolone M+H",446.614624,906
"2-nonenyl 4-quinolone M+H",447.989288,959
"2-nonenyl 4-quinolone M+H",450.730652,958
"2-nonenyl 4-quinolone M+H",451.475311,914
"2-nonenyl 4-quinolone M+H",451.586914,1124
"2-nonenyl 4-quinolone M+H",452.246735,2734
"2-nonenyl 4-quinolone M+H",452.667877,1081
"2-nonenyl 4-quinolone M+H",458.399261,936
"2-nonenyl 4-quinolone M+H",459.379547,1157
"2-nonenyl 4-quinolone M+H",461.560516,957
"2-nonenyl 4-quinolone M+H",461.955566,1165
"2-nonenyl 4-quinolone M+H",463.156128,946
"2-nonenyl 4-quinolone M+H",463.42218,1155
"2-nonenyl 4-quinolone M+H",465.092041,1335
"2-nonenyl 4-quinolone M+H",468.006958,1192
"2-nonenyl 4-quinolone M+H",470.068207,1080
"2-nonenyl 4-quinolone M+H",470.965942,910
"2-nonenyl 4-quinolone M+H",471.389008,954
"2-nonenyl 4-quinolone M+H",474.760834,1710
"2-nonenyl 4-quinolone M+H",476.251678,912
"2-nonenyl 4-quinolone M+H",481.173004,1129
"2-nonenyl 4-quinolone M+H",482.444946,1100
"2-nonenyl 4-quinolone M+H",482.968842,1237
"2-nonenyl 4-quinolone M+H",483.59256,1043
"2-nonenyl 4-quinolone M+H",484.888214,1312
"2-nonenyl 4-quinolone M+H",485.801483,1033
"2-nonenyl 4-quinolone M+H",486.033478,1289
"2-nonenyl 4-quinolone M+H",487.868988,1329
"2-nonenyl 4-quinolone M+H",488.345001,1032
"2-nonenyl 4-quinolone M+H",488.621887,1518
"2-nonenyl 4-quinolone M+H",489.973175,1010
"2-nonenyl 4-quinolone M+H",490.434265,1047
"2-nonenyl 4-quinolone M+H",492.712677,1090
"2-nonenyl 4-quinolone M+H",495.68219,1073
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",75.640045,1156
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",76.569588,1048
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",76.712311,1084
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",78.129417,1170
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",78.664909,1211
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",78.685974,1304
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",79.550346,1350
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",80.130455,1289
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",80.185318,1078
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",81.006744,1117
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",81.868233,1057
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",81.984978,1067
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",82.621658,1134
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",82.657364,1479
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",82.792374,1162
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",84.170097,1095
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",84.750755,1186
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",84.818771,1059
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",85.873367,1554
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",86.705223,1082
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",87.262321,1180
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",87.693573,1196
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",89.167892,1079
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",91.556259,1061
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",92.126266,1211
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",92.208549,1076
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",92.649048,1139
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",92.66954,1083
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",93.098686,1048
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",93.443367,1180
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",94.074463,1050
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",94.906586,1049
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",97.01989,1245
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",98.648994,1295
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",100.405426,1423
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",100.870148,1634
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",101.459183,1064
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",102.732689,1213
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",104.519165,1203
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",106.667229,1111
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",108.924057,1099
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",109.035568,1205
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",110.663536,1051
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",111.556252,1576
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",112.984276,1244
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",113.62455,1092
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",115.025352,1138
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",115.510788,1131
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",115.561134,1409
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",116.360069,1159
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",120.151535,1145
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",122.681854,1456
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",122.848404,1114
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",124.001801,1281
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",124.805908,1153
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",126.019875,1139
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",126.65786,1099
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",126.838043,1885
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",127.992828,1103
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",128.900299,1131
"2-nonenyl-3-hydroxy 4(1H)-quinolone ! 4-hydroxy-2-nonenylquinoline N-oxide M+H",130.000351,1090
