"id"	"mz_ratio"	"intensity"
"Pesticide7_Spirodiclofen_C21H24Cl2O4_Butanoic acid	 2	2-dimethyl-	 3-(2	4-dichlorophenyl)-2-oxo-1-oxaspiro[4.5]dec-3-en-4-yl ester M+H"	296.033539	9123
"Pesticide7_Spirodiclofen_C21H24Cl2O4_Butanoic acid	 2	2-dimethyl-	 3-(2	4-dichlorophenyl)-2-oxo-1-oxaspiro[4.5]dec-3-en-4-yl ester M+H"	297.026672	10486
"Pesticide7_Spirodiclofen_C21H24Cl2O4_Butanoic acid	 2	2-dimethyl-	 3-(2	4-dichlorophenyl)-2-oxo-1-oxaspiro[4.5]dec-3-en-4-yl ester M+H"	313.040771	167523
"Pesticide7_Spirodiclofen_C21H24Cl2O4_Butanoic acid	 2	2-dimethyl-	 3-(2	4-dichlorophenyl)-2-oxo-1-oxaspiro[4.5]dec-3-en-4-yl ester M+H"	314.044189	17278
"Pesticide7_Spirodiclofen_C21H24Cl2O4_Butanoic acid	 2	2-dimethyl-	 3-(2	4-dichlorophenyl)-2-oxo-1-oxaspiro[4.5]dec-3-en-4-yl ester M+H"	315.038208	8762
"Pesticide4_Ivermectin_C48H74O14_22	23-dihydroavermectin B1 M+Na"	139.073227	14123
"Pesticide4_Ivermectin_C48H74O14_22	23-dihydroavermectin B1 M+Na"	151.073654	12520
"Pesticide4_Ivermectin_C48H74O14_22	23-dihydroavermectin B1 M+Na"	153.052261	25033
"Pesticide4_Ivermectin_C48H74O14_22	23-dihydroavermectin B1 M+Na"	183.063156	26323
"Pesticide4_Ivermectin_C48H74O14_22	23-dihydroavermectin B1 M+Na"	240.113007	26579
"Pesticide4_Ivermectin_C48H74O14_22	23-dihydroavermectin B1 M+Na"	311.146271	10388
"Pesticide4_Ivermectin_C48H74O14_22	23-dihydroavermectin B1 M+Na"	329.210297	30731
"Pesticide4_Ivermectin_C48H74O14_22	23-dihydroavermectin B1 M+Na"	449.254059	15630
"Pesticide4_Ivermectin_C48H74O14_22	23-dihydroavermectin B1 M+Na"	457.258087	22116
"Pesticide4_Ivermectin_C48H74O14_22	23-dihydroavermectin B1 M+Na"	609.34375	12388
"Pesticide4_Ivermectin_C48H74O14_22	23-dihydroavermectin B1 M+Na"	641.335632	10658
"Pesticide4_Ivermectin_C48H74O14_22	23-dihydroavermectin B1 M+Na"	753.421753	52529
"Pesticide4_Ivermectin_C48H74O14_22	23-dihydroavermectin B1 M+Na"	754.428345	20769
"Pesticide4_Ivermectin_C48H74O14_22	23-dihydroavermectin B1 M+Na"	835.49823	16333
"Pesticide4_Ivermectin_C48H74O14_22	23-dihydroavermectin B1 M+Na"	897.497314	1037160
"Pesticide4_Ivermectin_C48H74O14_22	23-dihydroavermectin B1 M+Na"	898.501282	407918
"Pesticide4_Ivermectin_C48H74O14_22	23-dihydroavermectin B1 M+Na"	899.504639	89852
"Pesticide1_Vamidothion_C8H18NO4PS2_Phosphorothioic acid	 O	O-dimethyl S-[2-[[1-methyl-2-(methylamino)-2-oxoethyl]thio]ethyl] ester M+Na"	86.059212	6847
"Pesticide1_Vamidothion_C8H18NO4PS2_Phosphorothioic acid	 O	O-dimethyl S-[2-[[1-methyl-2-(methylamino)-2-oxoethyl]thio]ethyl] ester M+Na"	87.025841	2109
"Pesticide1_Vamidothion_C8H18NO4PS2_Phosphorothioic acid	 O	O-dimethyl S-[2-[[1-methyl-2-(methylamino)-2-oxoethyl]thio]ethyl] ester M+Na"	90.037384	7442
"Pesticide1_Vamidothion_C8H18NO4PS2_Phosphorothioic acid	 O	O-dimethyl S-[2-[[1-methyl-2-(methylamino)-2-oxoethyl]thio]ethyl] ester M+Na"	118.032158	74411
"Pesticide1_Vamidothion_C8H18NO4PS2_Phosphorothioic acid	 O	O-dimethyl S-[2-[[1-methyl-2-(methylamino)-2-oxoethyl]thio]ethyl] ester M+Na"	119.036163	2909
"Pesticide1_Vamidothion_C8H18NO4PS2_Phosphorothioic acid	 O	O-dimethyl S-[2-[[1-methyl-2-(methylamino)-2-oxoethyl]thio]ethyl] ester M+Na"	146.064178	92446
"Pesticide1_Vamidothion_C8H18NO4PS2_Phosphorothioic acid	 O	O-dimethyl S-[2-[[1-methyl-2-(methylamino)-2-oxoethyl]thio]ethyl] ester M+Na"	147.066437	3317
"Pesticide1_Vamidothion_C8H18NO4PS2_Phosphorothioic acid	 O	O-dimethyl S-[2-[[1-methyl-2-(methylamino)-2-oxoethyl]thio]ethyl] ester M+Na"	164.974777	3179
"Pesticide1_Vamidothion_C8H18NO4PS2_Phosphorothioic acid	 O	O-dimethyl S-[2-[[1-methyl-2-(methylamino)-2-oxoethyl]thio]ethyl] ester M+Na"	282.001343	3903
"Pesticide1_Vamidothion_C8H18NO4PS2_Phosphorothioic acid	 O	O-dimethyl S-[2-[[1-methyl-2-(methylamino)-2-oxoethyl]thio]ethyl] ester M+Na"	310.032257	132669
"Pesticide1_Vamidothion_C8H18NO4PS2_Phosphorothioic acid	 O	O-dimethyl S-[2-[[1-methyl-2-(methylamino)-2-oxoethyl]thio]ethyl] ester M+Na"	311.035339	9644
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	78.994652	134497.6875
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	124.982185	153090.734375
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	125.005714	71990.546875
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	127.015518	149657.046875
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	139.021332	37044.269531
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	139.054337	40314.960938
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	140.959518	302228.75
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	142.993011	3223380.5
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	154.998749	592512.25
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	171.02652	96021.445312
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	183.026413	38118.476562
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	184.034683	41907.351562
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	187.021713	49769.320312
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	199.021255	57493.789062
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	200.029114	62941.355469
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	215.016052	105161.734375
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	217.032593	35628.109375
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	232.976334	39128.589844
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	233.039719	42633.195312
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	247.024521	44873.816406
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	248.980347	542706.4375
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	250.987106	35793.667969
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	261.984863	36110.578125
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	262.992157	53262.503906
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	264.000244	50571.953125
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	278.987518	49269.007812
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	280.97937	145613.046875
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	296.997894	81459.640625
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	311.013306	42268.152344
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	312.020966	46445.363281
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	327.999908	37567.425781
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	341.007355	883348.125
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	342.014587	41431.269531
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	343.023254	48147.21875
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	356.975494	109431.65625
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	357.037872	175039.328125
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	357.983643	78707.273438
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	387.974823	40050.0625
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	404.977753	471927.46875
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	418.994659	369784.625
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	422.989044	55807.183594
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	434.971497	89797.164062
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	437.005066	744696.375
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+H"	466.998047	208803.03125
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	78.993652	3467
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	93.011009	1639
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	109.006615	1636
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	124.982437	61998
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	125.980957	1388
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	126.977966	1498
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	127.015213	12347
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	139.021927	1650
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	139.056015	937
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	140.959518	8474
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	142.993073	85102
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	143.994064	2049
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	144.990952	1635
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	154.998032	11783
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	157.009598	2142
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	171.026489	4975
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	172.033142	1722
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	183.02739	1709
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	184.034317	3001
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	185.038696	1699
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	187.021683	1759
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	199.017426	1785
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	200.029297	3442
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	201.036942	1340
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	202.042236	931
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	202.997375	1984
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	213.039139	1449
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	215.015732	3190
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	216.004669	1364
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	217.030609	2377
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	219.026093	972
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	230.997192	1797
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	232.003845	2055
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	232.033249	2358
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	232.979156	1658
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	233.003891	1284
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	233.040482	1500
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	234.969315	1657
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	247.026642	1342
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	248.033325	1874
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	248.981827	27205
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	249.984772	3162
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	261.989014	1068
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	262.994019	2090
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	264.004852	2381
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	265.007721	1111
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	278.988342	1902
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	280.980957	3033
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	292.993469	1081
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	294.00943	1473
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	295.01889	1997
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	296.999603	2504
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	298.010437	1706
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	311.010712	2311
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	312.019073	956
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	313.013763	1359
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	325.015228	4608
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	326.022552	1815
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	326.99411	2207
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	327.0271	957
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	327.998993	2863
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	341.007233	31178
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	342.012573	6762
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	343.02301	5261
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	344.018463	1146
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	356.026123	1578
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	356.980835	4840
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	357.041443	11824
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	357.988525	5803
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	358.038239	2108
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	372.003235	1093
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	373.018188	3019
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	374.987091	1548
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	387.983429	1712
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	404.980072	27817
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	405.986298	2624
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	418.996216	48036
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	419.997406	5779
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	421.984589	1016
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	422.989349	10726
"Pesticide1_Temephos_C16H20O6P2S3_O	O	O'	O'-Tetramethyl O	O'-(sulfanediyldi-4	1-phenylene) bis(phosphorothioate) M+NH4"	423.99939	1566
